"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Number","Percent"
"2013-17","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","42,911","42.8"
"2013-17","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","17,632","50.7"
"2013-17","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","46,752","55.6"
"2013-17","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","45,851","48.3"
"2013-17","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","71,812","75.5"
"2013-17","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","15,239","37.1"
"2013-17","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","13,498","59.3"
"2013-17","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","24,102","55.1"
"2013-17","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","23,107","73.8"
"2013-17","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","54,721","80.1"
"2012-16","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","12,894","35.6"
"2012-16","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","29,134","42.0"
"2012-16","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","7,462","8.4"
"2012-16","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","31,473","29.0"
"2012-16","UHF 42","105","4","1","Bronx","Crotona -Tremont","Crotona -Tremont  Bronx","4,508","6.3"
"2012-16","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","4,880","6.6"
"2012-16","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","3,507","7.5"
"2012-16","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","9,446","17.1"
"2012-16","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","33,331","32.3"
"2012-16","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","26,523","20.2"
"2012-16","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","15,671","25.0"
"2012-16","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","9,057","23.9"
"2012-16","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","32,771","31.0"
"2012-16","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","28,784","26.3"
"2012-16","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","37,395","52.5"
"2012-16","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","29,885","39.1"
"2012-16","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","42,619","39.1"
"2012-16","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","10,965","14.3"
"2012-16","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","9,016","9.7"
"2012-16","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","8,805","12.6"
